"site","description"
"http://brey-am-rhein.de","Non-Federal Agency"
"http://brickeln.de","Non-Federal Agency"
"http://briedel.de","Non-Federal Agency"
"http://brieden-eifel.de","Non-Federal Agency"
"http://briedern-mosel.de","Non-Federal Agency"
"http://briesen-mark.de","Non-Federal Agency"
"http://brieskow-finkenheerd.de","Non-Federal Agency"
"http://brigachtal.de","Non-Federal Agency"
"http://brilon.de","Non-Federal Agency"
"http://britz-chorin-oderberg.de","Non-Federal Agency"
"http://brockel.de","Non-Federal Agency"
"http://brockscheid.de","Non-Federal Agency"
"http://brockum.de","Non-Federal Agency"
"http://brodenbach.de","Non-Federal Agency"
"http://brodersby.de","Non-Federal Agency"
"http://brodersdorf.de","Non-Federal Agency"
"http://broebberow.de","Non-Federal Agency"
"http://brohl-eifel.de","Non-Federal Agency"
"http://brohltal.de","Non-Federal Agency"
"http://brokdorf-elbe.de","Non-Federal Agency"
"http://brombachtal.de","Non-Federal Agency"
"http://brome.de","Non-Federal Agency"
"http://bromskirchen.de","Non-Federal Agency"
"http://brotterode-trusetal.de","Non-Federal Agency"
"http://bruchhausen.eu","Non-Federal Agency"
"http://bruchhausen-vilsen.de","Non-Federal Agency"
"http://bruchkoebel.de","Non-Federal Agency"
"http://bruchmuehlbach-miesau.de","Non-Federal Agency"
"http://bruchsal.de","Non-Federal Agency"
"http://bruchweiler-baerenbach.de","Non-Federal Agency"
"http://bruchweiler.de","Non-Federal Agency"
"http://bruckberg.de","Non-Federal Agency"
"http://bruckberg.org","Non-Federal Agency"
"http://bruckmuehl.de","Non-Federal Agency"
"http://bruecken.de","Non-Federal Agency"
"http://bruecken-nahe.de","Non-Federal Agency"
"http://brueggen.de","Non-Federal Agency"
"http://bruehl-baden.de","Non-Federal Agency"
"http://bruehl.de","Non-Federal Agency"
"http://brunnthal.de","Non-Federal Agency"
"http://brunsbuettel.de","Non-Federal Agency"
"http://brunsmark.de","Non-Federal Agency"
"http://brunstorf.info","Non-Federal Agency"
"http://bruschied.eu","Non-Federal Agency"
"http://bruttig-fankel.de","Non-Federal Agency"
"http://bubenheim.de","Non-Federal Agency"
"http://bubenreuth.de","Non-Federal Agency"
"http://bubsheim.de","Non-Federal Agency"
"http://buchambuchrain.de","Non-Federal Agency"
"http://buch-am-erlbach.de","Non-Federal Agency"
"http://buchamwald.de","Non-Federal Agency"
"http://buchbach.de","Non-Federal Agency"
"http://buchenbach.de","Non-Federal Agency"
"http://buchenberg.de","Non-Federal Agency"
"http://buchen.de","Non-Federal Agency"
"http://buchet.de","Non-Federal Agency"
"http://buchholz-aller.de","Non-Federal Agency"
"http://buchholz-am-see.de","Non-Federal Agency"
"http://buchholz.de","Non-Federal Agency"
"http://buchholz-schaumburg.de","Non-Federal Agency"
"http://buchhorst.de","Non-Federal Agency"
"http://buchloe.de","Non-Federal Agency"
"http://buch-taunus.de","Non-Federal Agency"
"http://buckenhof.de","Non-Federal Agency"
"http://buckow-online.de","Non-Federal Agency"
"http://budenbach.de","Non-Federal Agency"
"http://budenheim.de","Non-Federal Agency"
"http://buechel.de","Non-Federal Agency"
"http://buechelonline.de","Non-Federal Agency"
"http://buechenbach.de","Non-Federal Agency"
"http://buechenbeuren.de","Non-Federal Agency"
"http://buechen.de","Non-Federal Agency"
"http://buechlberg.de","Non-Federal Agency"
"http://bueckeburg.de","Non-Federal Agency"
"http://buedelsdorf.de","Non-Federal Agency"
"http://buedesheim-eifel.de","Non-Federal Agency"
"http://buehl.de","Non-Federal Agency"
"http://buehlertal.de","Non-Federal Agency"
"http://buehlertann.de","Non-Federal Agency"
"http://buehlerzell.de","Non-Federal Agency"
"http://buehnsdorf.de","Non-Federal Agency"
"http://buehren.de","Non-Federal Agency"
"http://buende.de","Non-Federal Agency"
"http://buensdorf.de","Non-Federal Agency"
"http://bueren.de","Non-Federal Agency"
"http://buergstadt.de","Non-Federal Agency"
"http://buerstadt.de","Non-Federal Agency"
"http://buesingen.ch","Non-Federal Agency"
"http://buesingen.de","Non-Federal Agency"
"http://buettelborn.de","Non-Federal Agency"
"http://buetthard.de","Non-Federal Agency"
"http://buettstedt.de","Non-Federal Agency"
"http://buetzow.eu","Non-Federal Agency"
"http://buggingen.de","Non-Federal Agency"
"http://bullay.de","Non-Federal Agency"
"http://bundenbach.de","Non-Federal Agency"
"http://bunsoh.de","Non-Federal Agency"
"http://burbach-eifel.de","Non-Federal Agency"
"http://burbach-siegerland.de","Non-Federal Agency"
"http://burgau.de","Non-Federal Agency"
"http://burgberg.de","Non-Federal Agency"
"http://burgbernheim.de","Non-Federal Agency"
"http://burgbrohl.de","Non-Federal Agency"
"http://burgdorf.de","Non-Federal Agency"
"http://burgebrach.de","Non-Federal Agency"
"http://burgebrach.vg-burgebrach.de","Non-Federal Agency"
"http://burgen-bernkastel.de","Non-Federal Agency"
"http://burgen-untermosel.de","Non-Federal Agency"
"http://burggen.de","Non-Federal Agency"
"http://burghaslach.de","Non-Federal Agency"
"http://burghaun.de","Non-Federal Agency"
"http://burghausen.de","Non-Federal Agency"
"http://burgheim.de","Non-Federal Agency"
"http://burgkirchen.de","Non-Federal Agency"
"http://burgkunstadt.de","Non-Federal Agency"
"http://burglahr.de","Non-Federal Agency"
"http://burglauer.de","Non-Federal Agency"
"http://burglengenfeld.de","Non-Federal Agency"
"http://burg-mosel.de","Non-Federal Agency"
"http://burgoberbach.de","Non-Federal Agency"
"http://burgpreppach.de","Non-Federal Agency"
"http://burgrieden.de","Non-Federal Agency"
"http://burgsalach.de","Non-Federal Agency"
"http://burgschwalbach.de","Non-Federal Agency"
"http://burgsponheim.de","Non-Federal Agency"
"http://burgstaedt.de","Non-Federal Agency"
"http://burg-stargard.de","Non-Federal Agency"
"http://burgstetten.de","Non-Federal Agency"
"http://burgthann.de","Non-Federal Agency"
"http://burgwald.de","Non-Federal Agency"
"http://burgwedel.de","Non-Federal Agency"
"http://burgwindheim.de","Non-Federal Agency"
"http://burkardroth.de","Non-Federal Agency"
"http://burkhardtsdorf.de","Non-Federal Agency"
"http://burladingen.de","Non-Federal Agency"
"http://burrweiler.de","Non-Federal Agency"
"http://burscheid.de","Non-Federal Agency"
"http://burtenbach.de","Non-Federal Agency"
"http://burweg.de","Non-Federal Agency"
"http://busdorf.de","Non-Federal Agency"
"http://buseck.de","Non-Federal Agency"
"http://busenhausen.de","Non-Federal Agency"
"http://busenwurth.de","Non-Federal Agency"
"http://buttelstedt.de","Non-Federal Agency"
"http://buttenheim.de","Non-Federal Agency"
"http://buttenwiesen.de","Non-Federal Agency"
"http://buttstaedt.eu","Non-Federal Agency"
"http://buxheim.de","Non-Federal Agency"
"http://buxheim.eu","Non-Federal Agency"
"http://buxtehude.de","Non-Federal Agency"
"http://caaschwitz.info","Non-Federal Agency"
"http://cadolzburg.de","Non-Federal Agency"
"http://calau.de","Non-Federal Agency"
"http://calbe.de","Non-Federal Agency"
"http://calden.de","Non-Federal Agency"
"http://callenberg.de","Non-Federal Agency"
"http://calvoerde.de","Non-Federal Agency"
"http://calw.de","Non-Federal Agency"
"http://cappeln.de","Non-Federal Agency"
"http://castell-gemeinde.de","Non-Federal Agency"
"http://castrop-rauxel.de","Non-Federal Agency"
"http://cavertitz.de","Non-Federal Agency"
"http://celle.de","Non-Federal Agency"
"http://cham.de","Non-Federal Agency"
"http://chamerau.de","Non-Federal Agency"
"http://chemnitz.de","Non-Federal Agency"
"http://chiemgau-tourismus.de","Non-Federal Agency"
"http://chieming.de","Non-Federal Agency"
"http://christiansholm.de","Non-Federal Agency"
"http://clausen.de","Non-Federal Agency"
"http://claussnitz.de","Non-Federal Agency"
"http://clausthal-zellerfeld.de","Non-Federal Agency"
"http://cleebronn.de","Non-Federal Agency"
"http://clenze.de","Non-Federal Agency"
"http://clingen.net","Non-Federal Agency"
"http://cloppenburg.de","Non-Federal Agency"
"http://cms.xn--knigsee-rottenbach-d3b.de","Non-Federal Agency"
"http://coburg.de","Non-Federal Agency"
"http://cochem.de","Non-Federal Agency"
"http://coelbe.de","Non-Federal Agency"
"http://coesfeld.de","Non-Federal Agency"
"http://colditz.de","Non-Federal Agency"
"http://collenberg-main.de","Non-Federal Agency"
"http://colmberg.de","Non-Federal Agency"
"http://colnrade.de","Non-Federal Agency"
"http://coppenbruegge.de","Non-Federal Agency"
"http://cornberg.de","Non-Federal Agency"
"http://coswig.de","Non-Federal Agency"
"http://coswigonline.de","Non-Federal Agency"
"http://cottbus.de","Non-Federal Agency"
"http://crailsheim.de","Non-Federal Agency"
"http://cramberg.de","Non-Federal Agency"
"http://cramme.de","Non-Federal Agency"
"http://crawinkel.de","Non-Federal Agency"
"http://creglingen.de","Non-Federal Agency"
"http://cremlingen.de","Non-Federal Agency"
"http://creuzburg-online.de","Non-Federal Agency"
"http://crimla.de","Non-Federal Agency"
"http://crimmitschau.de","Non-Federal Agency"
"http://crinitzberg.de","Non-Federal Agency"
"http://crinitz.de","Non-Federal Agency"
"http://crossen.de","Non-Federal Agency"
"http://crostwitz.de","Non-Federal Agency"
"http://crottendorf-erzgebirge.de","Non-Federal Agency"
"http://cumlosen.de","Non-Federal Agency"
"http://cunewalde.de","Non-Federal Agency"
"http://cursdorf.com","Non-Federal Agency"
"http://cuxhaven.de","Non-Federal Agency"
"http://daaden.de","Non-Federal Agency"
"http://daaden.org","Non-Federal Agency"
"http://dachau.de","Non-Federal Agency"
"http://dachsbach.de","Non-Federal Agency"
"http://dachsberg.de","Non-Federal Agency"
"http://dachsenhausen.de","Non-Federal Agency"
"http://dachwig.de","Non-Federal Agency"
"http://dackscheid.com","Non-Federal Agency"
"http://daegeling.de","Non-Federal Agency"
"http://dagebuell.de","Non-Federal Agency"
"http://dahlem.de","Non-Federal Agency"
"http://dahlenburg.de","Non-Federal Agency"
"http://dahlheim-rlp.de","Non-Federal Agency"
"http://dahme.de","Non-Federal Agency"
"http://dahmker.de","Non-Federal Agency"
"http://dahn.de","Non-Federal Agency"
"http://dahnen.net","Non-Federal Agency"
"http://dahner-felsenland.de","Non-Federal Agency"
"http://dahner-felsenland.net","Non-Federal Agency"
"http://daisendorf.de","Non-Federal Agency"
"http://daleiden.de","Non-Federal Agency"
"http://dalheim-rheinhessen.de","Non-Federal Agency"
"http://dallgow.de","Non-Federal Agency"
"http://damflos.de","Non-Federal Agency"
"http://damme.de","Non-Federal Agency"
"http://damnatz-elbtalaue.de","Non-Federal Agency"
"http://damscheid.de","Non-Federal Agency"
"http://damshagen.info","Non-Federal Agency"
"http://dankmarshausen.de","Non-Federal Agency"
"http://danndorf.de","Non-Federal Agency"
"http://dannenberg.de","Non-Federal Agency"
"http://dannenfels.de","Non-Federal Agency"
"http://dargun.de","Non-Federal Agency"
"http://darmstadt.de","Non-Federal Agency"
"http://darscheid.de","Non-Federal Agency"
"http://darss-fischland.de","Non-Federal Agency"
"http://dasburg.de","Non-Federal Agency"
"http://dasing.de","Non-Federal Agency"
"http://dassendorf.de","Non-Federal Agency"
"http://datteln.de","Non-Federal Agency"
"http://dauchingen.de","Non-Federal Agency"
"http://dausenau.de","Non-Federal Agency"
"http://dautphetal.de","Non-Federal Agency"
"http://.de","Non-Federal Agency"
"http://deckenpfronn.de","Non-Federal Agency"
"http://deesbach.de","Non-Federal Agency"
"http://deesen.de","Non-Federal Agency"
"http://deggendorf.de","Non-Federal Agency"
"http://deggenhausertal.de","Non-Federal Agency"
"http://deggingen.de","Non-Federal Agency"
"http://deidesheim.de","Non-Federal Agency"
"http://deilingen.de","Non-Federal Agency"
"http://deimberg.de","Non-Federal Agency"
"http://deining.de","Non-Federal Agency"
"http://deiningen.de","Non-Federal Agency"
"http://deisenhausen.de","Non-Federal Agency"
"http://deisslingen.de","Non-Federal Agency"
"http://deizisau.de","Non-Federal Agency"
"http://delingsdorf.de","Non-Federal Agency"
"http://delitzsch.de","Non-Federal Agency"
"http://dellfeld.de","Non-Federal Agency"
"http://delligsen.de","Non-Federal Agency"
"http://delmenhorst.de","Non-Federal Agency"
"http://delve.de","Non-Federal Agency"
"http://demerath-eifel.de","Non-Federal Agency"
"http://demitz-thumitz.de","Non-Federal Agency"
"http://demmin.de","Non-Federal Agency"
"http://denkendorf.de","Non-Federal Agency"
"http://denkingen.de","Non-Federal Agency"
"http://denklingen.de","Non-Federal Agency"
"http://dennheritz.de","Non-Federal Agency"
"http://densborn-eifel.de","Non-Federal Agency"
"http://dentlein.de","Non-Federal Agency"
"http://denzlingen.de","Non-Federal Agency"
"http://derental.de","Non-Federal Agency"
"http://dermbach.net","Non-Federal Agency"
"http://dernau.de","Non-Federal Agency"
"http://dernbach-pfalz.de","Non-Federal Agency"
"http://dernbach-westerwald.de","Non-Federal Agency"
"http://dersum.de","Non-Federal Agency"
"http://desloch.de","Non-Federal Agency"
"http://dessau-rosslau.de","Non-Federal Agency"
"http://dessighofen.de","Non-Federal Agency"
"http://detern.de","Non-Federal Agency"
"http://detmold.de","Non-Federal Agency"
"http://dettelbach.de","Non-Federal Agency"
"http://dettenhausen.de","Non-Federal Agency"
"http://dettenheim.de","Non-Federal Agency"
"http://dettighofen.de","Non-Federal Agency"
"http://dettingen-erms.de","Non-Federal Agency"
"http://dettingen-iller.de","Non-Federal Agency"
"http://dettingen-teck.de","Non-Federal Agency"
"http://dettum.de","Non-Federal Agency"
"http://deudesfeld.de","Non-Federal Agency"
"http://dexheim.de","Non-Federal Agency"
"http://dichtelbach.de","Non-Federal Agency"
"http://dickenschied.de","Non-Federal Agency"
"http://dickesbach.de","Non-Federal Agency"
"http://didderse.de","Non-Federal Agency"
"http://diebach.de","Non-Federal Agency"
"http://dieblich.net","Non-Federal Agency"
"http://dieburg.com","Non-Federal Agency"
"http://diekholzen.de","Non-Federal Agency"
"http://dielheim.de","Non-Federal Agency"
"http://diemelsee.de","Non-Federal Agency"
"http://diemelstadt.de","Non-Federal Agency"
"http://dienheim.de","Non-Federal Agency"
"http://dienstweiler.de","Non-Federal Agency"
"http://diepenau.de","Non-Federal Agency"
"http://diera-zehren.de","Non-Federal Agency"
"http://dierdorf.de","Non-Federal Agency"
"http://dierfeld.de","Non-Federal Agency"
"http://dierscheid.de","Non-Federal Agency"
"http://diesdorf.de","Non-Federal Agency"
"http://diespeck.de","Non-Federal Agency"
"http://diessen.de","Non-Federal Agency"
"http://dietenheim.de","Non-Federal Agency"
"http://dietenhofen.de","Non-Federal Agency"
"http://dietersburg.de","Non-Federal Agency"
"http://dietersheim.de","Non-Federal Agency"
"http://dieterskirchen.de","Non-Federal Agency"
"http://dietfurt.de","Non-Federal Agency"
"http://diethardt.de","Non-Federal Agency"
"http://dietingen.de","Non-Federal Agency"
"http://dietmannsried.de","Non-Federal Agency"
"http://dietramszell.de","Non-Federal Agency"
"http://dietzenbach.de","Non-Federal Agency"
"http://dietzhoelztal.de","Non-Federal Agency"
"http://dillenburg.de","Non-Federal Agency"
"http://dillendorf.de","Non-Federal Agency"
"http://dillingen-donau.de","Non-Federal Agency"
"http://dillingen-saar.de","Non-Federal Agency"
"http://dillstaedt.de","Non-Federal Agency"
"http://dingelstaedt-eichsfeld.de","Non-Federal Agency"
"http://dingelstaedt.eu","Non-Federal Agency"
"http://dingolfing.de","Non-Federal Agency"
"http://dingolshausen.de","Non-Federal Agency"
"http://dinkelsbuehl.de","Non-Federal Agency"
"http://dinkelscherben.de","Non-Federal Agency"
"http://dinklage.de","Non-Federal Agency"
"http://dinslaken.de","Non-Federal Agency"
"http://dipperz.de","Non-Federal Agency"
"http://dippoldiswalde.de","Non-Federal Agency"
"http://dirlewang.de","Non-Federal Agency"
"http://dirmstein.de","Non-Federal Agency"
"http://dischingen.de","Non-Federal Agency"
"http://dissen.de","Non-Federal Agency"
"http://dittelbrunn.de","Non-Federal Agency"
"http://dittelsheim-hessloch.de","Non-Federal Agency"
"http://dittenheim.de","Non-Federal Agency"
"http://dittweiler.de","Non-Federal Agency"
"http://ditzingen.de","Non-Federal Agency"
"http://dobel.de","Non-Federal Agency"
"http://doberan-land.de","Non-Federal Agency"
"http://doberlug-kirchhain.de","Non-Federal Agency"
"http://doberschau-gaussig.de","Non-Federal Agency"
"http://doberschuetz.de","Non-Federal Agency"
"http://dockweiler-web.de","Non-Federal Agency"
"http://doebeln.de","Non-Federal Agency"
"http://doebern.de","Non-Federal Agency"
"http://doehlau.de","Non-Federal Agency"
"http://doemitz.de","Non-Federal Agency"
"http://doerentrup-lippe.de","Non-Federal Agency"
"http://doerfles-esbach.de","Non-Federal Agency"
"http://doernberg-lahn.de","Non-Federal Agency"
"http://doerpen.de","Non-Federal Agency"
"http://doerpstedt.de","Non-Federal Agency"
"http://doerrebach-online.de","Non-Federal Agency"
"http://doerrenbach.de","Non-Federal Agency"
"http://doerth.de","Non-Federal Agency"
"http://doerverden.de","Non-Federal Agency"
"http://doerzbach.de","Non-Federal Agency"
"http://doeschnitz.de","Non-Federal Agency"
"http://doetlingen.de","Non-Federal Agency"
"http://dogern.de","Non-Federal Agency"
"http://dohma.de","Non-Federal Agency"
"http://dollnstein.de","Non-Federal Agency"
"http://dombuehl.de","Non-Federal Agency"
"http://dommitzsch.de","Non-Federal Agency"
"http://donaueschingen.de","Non-Federal Agency"
"http://donaustauf.de","Non-Federal Agency"
"http://donauwoerth.de","Non-Federal Agency"
"http://donnersdorf.de","Non-Federal Agency"
"http://donsieders.de","Non-Federal Agency"
"http://donzdorf.de","Non-Federal Agency"
"http://doppeldorf.de","Non-Federal Agency"
"http://dorfen.de","Non-Federal Agency"
